Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
irreconcilability	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
unenthused	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unperceptive	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
shiftiness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
punish	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
uncourageous	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
incontinent	-2.00	-2	-2	0.5	8	-2,-2,-3,-2,-2,-1,-3,-1
black flag	-2.00	-2	-2	0.5	8	-1,-2,-2,-3,-2,-2,-3,-1
underfed	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
hammer down	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
forfeiture	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
tenantless	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
acidize	-2.00	-2	-2	0.714285714285714	7	-3,-2,-2,-1,-2,-2,-2
irrevocableness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
steeliness	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-1,-2,-2,-2
unprogressive	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
indifferent	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
notoriousness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dontmess	-2.00	-2	-2	0.777777777777778	9	-2,-2,-3,-2,-2,-2,-1,-2,-2
skeletal	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
depreciative	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
roguery	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
herniated	-2.00	-2	-2	0.714285714285714	7	-2,-3,-1,-2,-2,-2,-2
devoid of	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
tune out	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
vagrancy	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
obscured	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
butt out	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
loftily	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-1,-2,-2,-3
chastisement	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
smutty	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
snakes	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
pessimism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
hyperthyroidism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
whine	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unmindful	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
vice	-2.00	-2	-2	0.777777777777778	9	-1,-2,-2,-3,-2,-2,-2,-2,-2
uncleanness	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-2,-1,-3
inharmoniously	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
bidding war	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
round on	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
hypochondria	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
incoherence	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
sabotaged	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dreariness	-2.00	-2	-2	0.75	8	-2,-2,-2,-3,-2,-2,-2,-1
irrationalize	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
prejudgment	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
put down	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ghostly	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
conspirator	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
mucous	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
indigestibility	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
acidic	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
insolvable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
downer	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
shapeless	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
archrival	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
spitting	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
tortuous	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
rule over	-2.00	-2	-2	0.75	8	-3,-1,-2,-2,-2,-2,-2,-2
bullheadedness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
provocation	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
fallaciously	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
impersonality	-2.00	-2	-2	0.428571428571429	7	-1,-3,-2,-2,-1,-2,-3
uncoupled	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unfed	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
hypochondriacally	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
jealousness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
grudgingly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unwinnable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
fright	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
throw up	-2.00	-2	-2	0.428571428571429	7	-2,-3,-1,-1,-2,-3,-2
ironhanded	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
absently	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
annoying	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
lame	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
hardheadedly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
sued	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
falterer	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
brat	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
pathetic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
miscomputation	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unspiritual	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
overrule	-2.00	-2	-2	0.666666666666667	6	-2,-2,-2,-2,-3,-1
derail	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
deplete	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
reinvade	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
exasperate	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
impertinently	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
eatingdisorders	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sad state	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
distaste	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
iconoclastic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
irreconcilably	-2.00	-2	-2	0.75	8	-3,-1,-2,-2,-2,-2,-2,-2
lamentation	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
atrophic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
duh	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
destabilize	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
infringement	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
alcoholism	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
quarantine	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
freeze up	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
nonperformance	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
dismally	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sootiness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
nontransparent	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unrewarding	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
inaccuracy	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
annexation	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
apoplectic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
promiscuity	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
tumult	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
equivocator	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
stinging	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
molder	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
interrogation	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unwarranted	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-2,-1,-3
nonparticipation	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
flout	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unviable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
exclusivist	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
overcorrection	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
inflexibility	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
oblivious	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-1,-2,-2,-2,-3
fearful	-2.00	-2	-2	0.714285714285714	7	-3,-2,-1,-2,-2,-2,-2
unthrifty	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unwilling	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
fossilized	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
beset	-2.00	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-2,-1,-3
exhibitionist	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sordid	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
pessimistic	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
schism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
antithetically	-2.00	-2	-2	0.75	8	-2,-2,-2,-3,-1,-2,-2,-2
binge eating	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
hurricanes	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
exclude	-2.00	-2	-2	0.75	8	-2,-2,-2,-3,-2,-2,-1,-2
tampering	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unpreparedness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
smack	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-3,-1,-2
eviction	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
public toilet	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
obscure	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
gruel	-2.00	-2	-2	0.75	8	-2,-3,-2,-2,-2,-1,-2,-2
overburden	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
rift	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
evacuated	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
ghetto	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
petulancy	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
meagerness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
taint	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
insobriety	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cryptic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
meanly	-2.00	-2	-2	0.5	8	-2,-2,-1,-1,-3,-2,-3,-2
nonperforming	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
distortive	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
meltdown	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inexorability	-2.00	-2	-2	0.777777777777778	9	-1,-2,-3,-2,-2,-2,-2,-2,-2
maladaptive	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
intemperately	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
paralyze	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
death grip	-2.00	-2	-2	0.555555555555556	9	-2,-3,-2,-2,-3,-2,-1,-1,-2
break up	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ignorantly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
mutterer	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
grandiosity	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
bad weather	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dreading	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
witlessly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
nimrod	-2.00	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-2,-1,-3
stolen	-2.00	-2	-2	0.714285714285714	7	-2,-2,-2,-1,-2,-2,-3
obsessively	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
anticlimax	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
slapping	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
deteriorating	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
hick	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
sponger	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
jaundice	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ragetweet	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-1,-2,-2,-2,-2,-3
stinger	-2.00	-2	-2	0.75	8	-1,-2,-2,-2,-2,-2,-3,-2
steamroller	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
perversely	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
stormy	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
urinal	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
combativeness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
battlefield	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
disenfranchise	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
ungallant	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
annoyingness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
nonsuccess	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
fired	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
to blame	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
bad time	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
transgressor	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
prohibit	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unpalatable	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unedifying	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
murky	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
disrepute	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
madhouse	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
discontent	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
impudent	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
irritably	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
claptrap	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
incomprehensively	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
snakelike	-2.00	-2	-2	0.75	8	-1,-2,-2,-2,-2,-2,-2,-3
uneducated	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inapprehensible	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
factionist	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
indolent	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
suppress	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
discontentedly	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
squander	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
disgruntled	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
seminude	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
penetrated	-2.00	-2	-2	0.714285714285714	7	-2,-3,-2,-2,-2,-1,-2
disconsolation	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-3,-1,-2,-2
unmanliness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
ungentlemanly	-2.00	-2	-2	0.75	8	-3,-1,-2,-2,-2,-2,-2,-2
pathologic	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
micromanage	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dangerous	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
butt in	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
pessimist	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
annoyer	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
incontinency	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unwanted	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
denying	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
lack	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inglorious	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
herniate	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
encumber	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
impedance	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
anxiety attack	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unsanctified	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
rag on	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
entitlement	-2.00	-2	-2	0.714285714285714	7	-1,-2,-2,-3,-2,-2,-2
offish	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
nausea	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-2,-2,-1,-2
retaliate	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
disarticulate	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
devalued	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
dilapidate	-2.00	-2	-2	0.75	8	-2,-2,-3,-2,-2,-1,-2,-2
contentiously	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
discord	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
incitement	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
harrowing	-2.00	-2	-2	0.555555555555556	9	-2,-1,-2,-1,-2,-2,-2,-3,-3
intrude	-2.00	-2	-2	0.428571428571429	7	-2,-1,-3,-2,-3,-1,-2
gang up	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
inferiority complex	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
deceased	-2.00	-2	-2	0.75	8	-3,-1,-2,-2,-2,-2,-2,-2
aggravate	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
indentured	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
close off	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
spitter	-2.00	-2	-2	0.714285714285714	7	-2,-2,-2,-1,-2,-3,-2
unsoundness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
expellable	-2.00	-2	-2	0.777777777777778	9	-2,-1,-2,-2,-2,-2,-2,-3,-2
feudalism	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
destabilization	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
estrange	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
irritableness	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-2,-1,-3,-2
bamboozler	-2.00	-2	-2	0.428571428571429	7	-2,-1,-2,-2,-1,-3,-3
mindlessness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
antirevolutionary	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
demotivate	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
botch	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
opposed to	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
curmudgeonly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unthinkably	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
pigheaded	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
cyst	-2.00	-2	-2	0.75	8	-2,-2,-2,-3,-1,-2,-2,-2
goiter	-2.00	-2	-2	0.714285714285714	7	-2,-3,-1,-2,-2,-2,-2
disgruntle	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
inflexibly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
dustbin	-2.00	-2	-2	0.75	8	-3,-2,-2,-2,-2,-2,-1,-2
travesty	-2.00	-2	-2	1	5	-2,-2,-2,-2,-2
unbridgeable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unruly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
stigmatically	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
leaderless	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
poorhouse	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
embattled	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
wayward	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
immobility	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
stiff	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
telemarketer	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
whiny	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
bragger	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-1,-2,-2,-2,-3
snide	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
dejectedly	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
injudiciously	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
opioid	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
screwy	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
officious	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
victim mentality	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
weaken	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
rock hard	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
objectionably	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
fml	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
negativity	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
bad news	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
stereotypic	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
troublemaking	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
cauterization	-2.00	-2	-2	0.714285714285714	7	-2,-1,-2,-2,-2,-2,-3
unknowledgeable	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
rebuff	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
shrivel up	-2.00	-2	-2	1	4	-2,-2,-2,-2
intrusion	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
unjustified	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
deformation	-2.00	-2	-2	0.75	8	-1,-2,-2,-2,-2,-2,-3,-2
loser	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
censorial	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
troublemaker	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
skinner	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
inhibitor	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
hinderer	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
bad thing	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
quarrelsomeness	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
discourage	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
territoriality	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
slummy	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cut away	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
